SalesId,Date,RouteId,AirlineId,BookingsBusinessClass,UnitPriceBusinessClass(dollars),BookingsPremiumEconomyClass,UnitPricePremiumEconomyClass(dollars),BookingsEconomyClass,UnitPriceEconomyClass(dollars),Total
sales350,19-12-2020,r015,WN,1,1589.68,24,1582.68,29,1580.68,85413.72
sales350,19-12-2020,r007,WN,1,58.8,9,51.8,43,49.8,2666.4
sales351,20-12-2020,r003,WN,1,590.16,29,583.16,22,581.16,30287.32
sales351,20-12-2020,r004,WN,1,932,1,925,26,923,25855
sales351,20-12-2020,r003,AA,7,162.8,24,155.8,38,153.8,10723.2
sales351,20-12-2020,r022,AA,6,187.44,40,180.44,44,178.44,16193.6
sales352,21-12-2020,r020,G4,1,368.56,18,361.56,10,359.56,10472.24
sales352,21-12-2020,r023,WN,7,590.16,17,583.16,31,581.16,32060.8
sales352,21-12-2020,r019,UA,6,1007.6,38,1000.6,13,998.6,57050.2
sales352,21-12-2020,r009,WN,1,242,3,235,19,233,5374
sales353,22-12-2020,r003,G4,1,631.28,16,624.28,18,622.28,21820.8
sales353,22-12-2020,r013,UA,9,108.08,28,101.08,15,99.08,5289.16
sales353,22-12-2020,r023,WN,7,590.16,17,583.16,31,581.16,32060.8
sales353,22-12-2020,r004,WN,8,932,20,925,128,923,144100
sales354,23-12-2020,r024,WN,1,631.28,18,624.28,13,622.28,19957.96
sales354,23-12-2020,r001,WN,1,1007.6,22,1000.6,27,998.6,49983
sales354,23-12-2020,r013,WN,1,108.08,27,101.08,20,99.08,4818.84
sales354,23-12-2020,r005,UA,1,1534,20,1527,7,1525,42749
sales355,24-12-2020,r004,WN,1,932,16,925,32,923,45268
sales355,24-12-2020,r014,G4,1,302.32,24,295.32,16,293.32,12083.12
sales355,24-12-2020,r022,WN,2,642.96,7,635.96,32,633.96,26024.36
sales355,24-12-2020,r019,AA,5,368.56,40,361.56,13,359.56,20979.48
sales356,25-12-2020,r012,WN,1,780.24,24,773.24,40,771.24,50187.6
sales356,25-12-2020,r023,WN,1,590.16,5,583.16,21,581.16,15710.32
sales356,25-12-2020,r012,G4,1,780.24,5,773.24,16,771.24,16986.28
sales356,25-12-2020,r003,UA,18,162.8,22,155.8,38,153.8,12202.4
sales357,26-12-2020,r004,G4,1,187.44,47,180.44,8,178.44,10095.64
sales357,26-12-2020,r024,WN,1,631.28,42,624.28,37,622.28,49875.4
sales357,26-12-2020,r006,G4,1,677.04,11,670.04,22,668.04,22744.36
sales357,26-12-2020,r011,WN,1,176.4,29,169.4,43,167.4,12287.2
sales358,27-12-2020,r007,AA,3,58.8,7,51.8,11,49.8,1086.8
sales358,27-12-2020,r020,UA,23,900.72,19,893.72,19,891.72,54639.92
sales358,27-12-2020,r005,WN,1,162.8,8,155.8,33,153.8,6484.6
sales358,27-12-2020,r018,UA,2,469.52,28,462.52,22,460.52,24021.04
sales359,28-12-2020,r003,WN,1,590.16,36,583.16,41,581.16,45411.48
sales359,28-12-2020,r002,AA,8,187.44,20,180.44,24,178.44,9390.88
sales359,28-12-2020,r012,AA,6,780.24,18,773.24,22,771.24,35567.04
sales359,28-12-2020,r015,WN,1,1589.68,30,1582.68,14,1580.68,71199.6
sales360,29-12-2020,r008,G4,1,124.08,25,117.08,36,115.08,7193.96
sales360,29-12-2020,r023,UA,28,162.8,15,155.8,9,153.8,8279.6
sales360,29-12-2020,r021,G4,1,900.72,22,893.72,24,891.72,41963.84
sales360,29-12-2020,r011,WN,1,176.4,23,169.4,18,167.4,7085.8
sales361,30-12-2020,r013,UA,20,108.08,47,101.08,12,99.08,8101.32
sales361,30-12-2020,r021,WN,1,900.72,8,893.72,20,891.72,25884.88
sales361,30-12-2020,r008,G4,1,124.08,25,117.08,36,115.08,7193.96
sales361,30-12-2020,r018,AA,2,469.52,42,462.52,26,460.52,32338.4
sales362,31-12-2020,r010,AA,4,613.52,37,606.52,11,604.52,31545.04
sales362,31-12-2020,r013,WN,1,108.08,7,101.08,23,99.08,3094.48
sales362,31-12-2020,r023,WN,1,590.16,26,583.16,11,581.16,22145.08
sales362,31-12-2020,r018,AA,2,469.52,21,462.52,36,460.52,27230.68
sales363,01-01-2021,r018,WN,1,469.52,27,462.52,11,460.52,18023.28
sales363,01-01-2021,r014,WN,1,302.32,38,295.32,13,293.32,15337.64
sales363,01-01-2021,r007,G4,1,58.8,5,51.8,9,49.8,766
sales363,01-01-2021,r006,AA,6,677.04,3,670.04,38,668.04,31457.88
sales364,02-01-2021,r017,UA,6,1678.48,21,1671.48,15,1669.48,70214.16
sales364,02-01-2021,r019,WN,7,1007.6,19,1000.6,125,998.6,150889.6
sales364,02-01-2021,r017,G4,1,1678.48,48,1671.48,28,1669.48,128654.96
sales364,02-01-2021,r002,AA,8,187.44,20,180.44,127,178.44,27770.2
sales365,03-01-2021,r007,WN,1,58.8,16,51.8,21,49.8,1933.4
sales365,03-01-2021,r007,WN,7,58.8,19,51.8,128,49.8,7770.2
sales365,03-01-2021,r007,AA,3,58.8,7,51.8,11,49.8,1086.8
sales365,03-01-2021,r009,UA,9,242,51,235,28,233,20687
sales366,04-01-2021,r024,G4,1,932,41,925,11,923,49010
sales366,04-01-2021,r005,AA,3,1534,38,1527,11,1525,79403
sales366,04-01-2021,r005,WN,1,162.8,26,155.8,31,153.8,8981.4
sales366,04-01-2021,r008,WN,1,124.08,2,117.08,37,115.08,4616.2
sales367,05-01-2021,r019,WN,2,1007.6,10,1000.6,35,998.6,46972.2
sales367,05-01-2021,r022,AA,4,187.44,13,180.44,27,178.44,7913.36
sales367,05-01-2021,r013,WN,1,108.08,7,101.08,23,99.08,3094.48
sales367,05-01-2021,r019,WN,1,1007.6,28,1000.6,33,998.6,61978.2
sales368,06-01-2021,r017,G4,1,1678.48,18,1671.48,20,1669.48,65154.72
sales368,06-01-2021,r009,G4,1,242,13,235,44,233,13549
sales368,06-01-2021,r009,UA,8,242,40,235,15,233,14831
sales368,06-01-2021,r023,WN,1,590.16,5,583.16,21,581.16,15710.32
sales369,07-01-2021,r017,G4,1,1678.48,18,1671.48,20,1669.48,65154.72
sales369,07-01-2021,r008,G4,1,124.08,30,117.08,22,115.08,6168.24
sales369,07-01-2021,r009,WN,1,242,47,235,8,233,13151
sales369,07-01-2021,r021,WN,1,900.72,48,893.72,32,891.72,72334.32
sales370,08-01-2021,r018,G4,1,469.52,28,462.52,20,460.52,22630.48
sales370,08-01-2021,r019,WN,1,1007.6,7,1000.6,42,998.6,49953
sales370,08-01-2021,r021,WN,1,900.72,21,893.72,16,891.72,33936.36
sales370,08-01-2021,r019,UA,3,1007.6,22,1000.6,9,998.6,34023.4
sales371,09-01-2021,r018,WN,1,469.52,18,462.52,34,460.52,24452.56
sales371,09-01-2021,r004,G4,1,187.44,26,180.44,18,178.44,8090.8
sales371,09-01-2021,r020,AA,3,642.96,26,635.96,30,633.96,37482.64
sales371,09-01-2021,r009,G4,1,242,40,235,20,233,14302
sales372,10-01-2021,r002,AA,1,187.44,5,180.44,20,178.44,4658.44
sales372,10-01-2021,r019,WN,7,1007.6,19,1000.6,125,998.6,150889.6
sales372,10-01-2021,r013,AA,1,108.08,7,101.08,32,99.08,3986.2
sales372,10-01-2021,r003,UA,11,162.8,30,155.8,17,153.8,9079.4
sales373,11-01-2021,r020,WN,1,368.56,5,361.56,31,359.56,13322.72
sales373,11-01-2021,r005,AA,4,1534,23,1527,7,1525,51932
sales373,11-01-2021,r020,G4,1,368.56,13,361.56,24,359.56,13698.28
sales373,11-01-2021,r018,AA,2,469.52,21,462.52,36,460.52,27230.68
sales374,12-01-2021,r007,AA,3,58.8,28,51.8,42,49.8,3718.4
sales374,12-01-2021,r003,G4,1,631.28,22,624.28,43,622.28,41123.48
sales374,12-01-2021,r001,AA,1,932,13,925,17,923,28648
sales374,12-01-2021,r011,WN,1,176.4,23,169.4,18,167.4,7085.8
sales375,13-01-2021,r021,G4,1,900.72,49,893.72,41,891.72,81253.52
sales375,13-01-2021,r021,WN,1,900.72,15,893.72,31,891.72,41949.84
sales375,13-01-2021,r002,AA,8,187.44,20,180.44,24,178.44,9390.88
sales375,13-01-2021,r015,WN,1,1589.68,18,1582.68,44,1580.68,99627.84
sales376,14-01-2021,r010,G4,1,613.52,41,606.52,43,604.52,51475.2
sales376,14-01-2021,r021,AA,1,631.28,39,624.28,23,622.28,39290.64
sales376,14-01-2021,r016,AA,4,1906.16,46,1899.16,9,1897.16,112060.44
sales376,14-01-2021,r024,AA,6,677.04,39,670.04,13,668.04,38878.32
sales377,15-01-2021,r005,UA,5,1534,47,1527,24,1525,116039
sales377,15-01-2021,r003,WN,1,590.16,39,583.16,34,581.16,43092.84
sales377,15-01-2021,r011,WN,1,176.4,50,169.4,34,167.4,14338
sales377,15-01-2021,r010,AA,3,613.52,1,606.52,15,604.52,11514.88
sales378,16-01-2021,r005,WN,1,162.8,8,155.8,33,153.8,6484.6
sales378,16-01-2021,r016,G4,1,1906.16,17,1899.16,38,1897.16,106283.96
sales378,16-01-2021,r007,UA,3,58.8,5,51.8,11,49.8,983.2
sales378,16-01-2021,r009,WN,1,242,24,235,9,233,7979
sales379,17-01-2021,r008,G4,5,124.08,36,117.08,6,115.08,5525.76
sales379,17-01-2021,r012,AA,8,780.24,42,773.24,46,771.24,74195.04
sales379,17-01-2021,r017,UA,25,1678.48,27,1671.48,33,1669.48,142184.8
sales379,17-01-2021,r013,UA,9,108.08,28,101.08,15,99.08,5289.16
sales380,18-01-2021,r009,UA,2,242,37,235,31,233,16402
sales380,18-01-2021,r011,WN,1,176.4,29,169.4,43,167.4,12287.2
sales380,18-01-2021,r007,WN,1,58.8,34,51.8,19,49.8,2766.2
sales380,18-01-2021,r002,WN,1,900.72,50,893.72,25,891.72,67879.72
sales381,19-01-2021,r002,AA,4,187.44,2,180.44,27,178.44,5928.52
sales381,19-01-2021,r002,AA,8,187.44,17,180.44,31,178.44,10098.64
sales381,19-01-2021,r023,WN,7,590.16,17,583.16,31,581.16,32060.8
sales381,19-01-2021,r013,WN,1,108.08,13,101.08,8,99.08,2214.76
sales382,20-01-2021,r010,G4,1,613.52,15,606.52,26,604.52,25428.84
sales382,20-01-2021,r007,UA,7,58.8,20,51.8,128,49.8,7822
sales382,20-01-2021,r019,WN,1,1007.6,28,1000.6,33,998.6,61978.2
sales382,20-01-2021,r009,UA,17,242,19,235,25,233,14404
sales383,21-01-2021,r022,G4,1,642.96,3,635.96,14,633.96,11426.28
sales383,21-01-2021,r017,WN,1,1678.48,11,1671.48,27,1669.48,65140.72
sales383,21-01-2021,r024,WN,1,631.28,9,624.28,35,622.28,28029.6
sales383,21-01-2021,r015,WN,1,1589.68,41,1582.68,34,1580.68,120222.68
sales384,22-01-2021,r009,AA,1,242,48,235,42,233,21308
sales384,22-01-2021,r017,AA,8,1678.48,19,1671.48,22,1669.48,81914.52
sales384,22-01-2021,r023,UA,10,162.8,42,155.8,17,153.8,10786.2
sales384,22-01-2021,r013,WN,1,108.08,7,101.08,23,99.08,3094.48
sales385,23-01-2021,r021,AA,1,631.28,36,624.28,30,622.28,41773.76
sales385,23-01-2021,r018,G4,1,469.52,49,462.52,10,460.52,27738.2
sales385,23-01-2021,r003,G4,1,631.28,46,624.28,26,622.28,45527.44
sales385,23-01-2021,r016,AA,3,1906.16,7,1899.16,22,1897.16,60750.12
sales386,24-01-2021,r019,G4,1,1007.6,32,1000.6,34,998.6,66979.2
sales386,24-01-2021,r003,UA,3,162.8,19,155.8,13,153.8,5448
sales386,24-01-2021,r024,G4,1,932,49,925,29,923,73024
sales386,24-01-2021,r009,UA,5,242,24,235,11,233,9413
sales387,25-01-2021,r008,WN,1,124.08,20,117.08,36,115.08,6608.56
sales387,25-01-2021,r018,G4,1,469.52,28,462.52,20,460.52,22630.48
sales387,25-01-2021,r019,WN,1,1007.6,28,1000.6,33,998.6,61978.2
sales387,25-01-2021,r010,G4,1,613.52,20,606.52,12,604.52,19998.16
sales388,26-01-2021,r022,AA,4,187.44,13,180.44,27,178.44,7913.36
sales388,26-01-2021,r023,WN,1,590.16,14,583.16,39,581.16,31419.64
sales388,26-01-2021,r001,WN,8,1007.6,19,1000.6,125,998.6,151897.2
sales388,26-01-2021,r017,WN,1,1678.48,20,1671.48,45,1669.48,110234.68
sales389,27-01-2021,r011,WN,1,176.4,37,169.4,30,167.4,11466.2
sales389,27-01-2021,r016,WN,1,1906.16,1,1899.16,27,1897.16,55028.64
sales389,27-01-2021,r010,G4,1,613.52,15,606.52,26,604.52,25428.84
sales389,27-01-2021,r007,WN,1,58.8,6,51.8,18,49.8,1266
sales390,28-01-2021,r009,G4,1,242,10,235,12,233,5388
sales390,28-01-2021,r005,WN,1,162.8,43,155.8,36,153.8,12399
sales390,28-01-2021,r007,AA,2,58.8,13,51.8,38,49.8,2683.4
sales390,28-01-2021,r010,AA,3,613.52,1,606.52,15,604.52,11514.88
sales391,29-01-2021,r014,WN,1,302.32,38,295.32,13,293.32,15337.64
sales391,29-01-2021,r006,WN,1,1534,3,1527,29,1525,50340
sales391,29-01-2021,r016,AA,2,1906.16,22,1899.16,26,1897.16,94920
sales391,29-01-2021,r005,WN,1,162.8,20,155.8,46,153.8,10353.6
sales392,30-01-2021,r003,UA,18,162.8,22,155.8,38,153.8,12202.4
sales392,30-01-2021,r009,UA,9,242,51,235,28,233,20687
sales392,30-01-2021,r022,WN,2,642.96,7,635.96,32,633.96,26024.36
sales392,30-01-2021,r002,G4,1,642.96,31,635.96,42,633.96,46984.04
sales393,31-01-2021,r010,UA,3,613.52,44,606.52,38,604.52,51499.2
sales393,31-01-2021,r016,AA,1,1906.16,28,1899.16,12,1897.16,77848.56
sales393,31-01-2021,r017,AA,1,1678.48,5,1671.48,9,1669.48,25061.2
sales393,31-01-2021,r024,AA,2,677.04,3,670.04,17,668.04,14720.88
sales394,01-02-2021,r021,WN,1,900.72,24,893.72,8,891.72,29483.76
sales394,01-02-2021,r011,AA,7,176.4,11,169.4,15,167.4,5609.2
sales394,01-02-2021,r022,WN,1,642.96,46,635.96,21,633.96,43210.28
sales394,01-02-2021,r016,G4,1,1906.16,14,1899.16,6,1897.16,39877.36
sales395,02-02-2021,r017,WN,1,1678.48,14,1671.48,19,1669.48,56799.32
sales395,02-02-2021,r004,AA,6,1687.92,7,1680.92,21,1678.92,57151.28
sales395,02-02-2021,r007,WN,1,58.8,34,51.8,19,49.8,2766.2
sales395,02-02-2021,r012,G4,1,780.24,29,773.24,40,771.24,54053.8
sales396,03-02-2021,r001,UA,10,631.28,6,624.28,6,622.28,13792.16
sales396,03-02-2021,r013,AA,5,108.08,1,101.08,46,99.08,5199.16
sales396,03-02-2021,r007,AA,2,58.8,37,51.8,21,49.8,3080
sales396,03-02-2021,r008,WN,1,124.08,50,117.08,45,115.08,11156.68
sales397,04-02-2021,r018,AA,2,469.52,42,462.52,26,460.52,32338.4
sales397,04-02-2021,r014,UA,1,302.32,25,295.32,25,293.32,15018.32
sales397,04-02-2021,r006,G4,1,677.04,11,670.04,22,668.04,22744.36
sales397,04-02-2021,r022,WN,1,642.96,1,635.96,6,633.96,5082.68
sales398,05-02-2021,r015,UA,6,1589.68,10,1582.68,26,1580.68,66462.56
sales398,05-02-2021,r023,UA,28,162.8,15,155.8,9,153.8,8279.6
sales398,05-02-2021,r001,WN,8,1007.6,19,1000.6,125,998.6,151897.2
sales398,05-02-2021,r001,UA,4,631.28,8,624.28,24,622.28,22454.08
sales399,06-02-2021,r021,AA,1,631.28,36,624.28,30,622.28,41773.76
sales399,06-02-2021,r010,WN,1,613.52,43,606.52,27,604.52,43015.92
sales399,06-02-2021,r003,UA,22,162.8,49,155.8,14,153.8,13369
sales399,06-02-2021,r020,AA,8,642.96,5,635.96,40,633.96,33681.88
sales400,07-02-2021,r007,UA,2,58.8,47,51.8,41,49.8,4594
sales400,07-02-2021,r024,AA,1,677.04,12,670.04,37,668.04,33435
sales400,07-02-2021,r023,AA,1,1687.92,44,1680.92,17,1678.92,104190.04
sales400,07-02-2021,r003,WN,1,590.16,9,583.16,25,581.16,20367.6
sales401,08-02-2021,r007,G4,1,58.8,20,51.8,22,49.8,2190.4
sales401,08-02-2021,r021,WN,1,900.72,42,893.72,7,891.72,44679
sales401,08-02-2021,r016,AA,2,1906.16,22,1899.16,26,1897.16,94920
sales401,08-02-2021,r024,AA,1,677.04,12,670.04,37,668.04,33435
sales402,09-02-2021,r024,AA,1,677.04,36,670.04,20,668.04,38159.28
sales402,09-02-2021,r023,UA,28,162.8,15,155.8,9,153.8,8279.6
sales402,09-02-2021,r013,UA,16,108.08,20,101.08,36,99.08,7317.76
sales402,09-02-2021,r023,UA,7,162.8,26,155.8,13,153.8,7189.8
sales403,10-02-2021,r022,WN,1,642.96,22,635.96,38,633.96,38724.56
sales403,10-02-2021,r008,G4,1,124.08,30,117.08,22,115.08,6168.24
sales403,10-02-2021,r008,WN,1,124.08,44,117.08,19,115.08,7462.12
sales403,10-02-2021,r013,G4,1,108.08,14,101.08,16,99.08,3108.48
sales404,11-02-2021,r022,G4,1,642.96,35,635.96,15,633.96,32410.96
sales404,11-02-2021,r005,G4,1,1687.92,30,1680.92,32,1678.92,105840.96
sales404,11-02-2021,r024,G4,1,932,1,925,22,923,22163
sales404,11-02-2021,r018,WN,1,469.52,30,462.52,44,460.52,34608
sales405,12-02-2021,r024,WN,1,631.28,21,624.28,46,622.28,42366.04
sales405,12-02-2021,r006,WN,1,1534,3,1527,29,1525,50340
sales405,12-02-2021,r024,G4,1,932,17,925,28,923,42501
sales405,12-02-2021,r004,AA,6,1687.92,7,1680.92,21,1678.92,57151.28
sales406,13-02-2021,r020,WN,1,368.56,5,361.56,31,359.56,13322.72
sales406,13-02-2021,r023,UA,10,162.8,42,155.8,17,153.8,10786.2
sales406,13-02-2021,r016,AA,2,1906.16,22,1899.16,26,1897.16,94920
sales406,13-02-2021,r021,UA,4,590.16,31,583.16,37,581.16,41941.52
sales407,14-02-2021,r021,UA,2,590.16,26,583.16,26,581.16,31452.64
sales407,14-02-2021,r016,WN,3,1906.16,40,1899.16,14,1897.16,108245.12
sales407,14-02-2021,r006,AA,4,677.04,24,670.04,28,668.04,37494.24
sales407,14-02-2021,r019,WN,1,1007.6,22,1000.6,7,998.6,30011
sales408,15-02-2021,r019,WN,1,1007.6,46,1000.6,31,998.6,77991.8
sales408,15-02-2021,r014,WN,1,302.32,47,295.32,31,293.32,23275.28
sales408,15-02-2021,r013,UA,7,108.08,20,101.08,100,99.08,12686.16
sales408,15-02-2021,r004,AA,8,1687.92,34,1680.92,38,1678.92,134453.6
sales409,16-02-2021,r001,UA,4,631.28,8,624.28,24,622.28,22454.08
sales409,16-02-2021,r018,AA,2,469.52,36,462.52,40,460.52,36010.56
sales409,16-02-2021,r024,UA,3,1534,22,1527,16,1525,62596
sales409,16-02-2021,r014,AA,4,302.32,5,295.32,19,293.32,8258.96
sales410,17-02-2021,r013,WN,2,108.08,40,101.08,24,99.08,6637.28
sales410,17-02-2021,r024,WN,1,631.28,36,624.28,11,622.28,29950.44
sales410,17-02-2021,r006,G4,1,677.04,19,670.04,40,668.04,40129.4
sales410,17-02-2021,r014,UA,3,302.32,24,295.32,18,293.32,13274.4
sales411,18-02-2021,r007,WN,1,58.8,16,51.8,21,49.8,1933.4
sales411,18-02-2021,r011,UA,2,176.4,6,169.4,22,167.4,5052
sales411,18-02-2021,r020,AA,8,642.96,50,635.96,13,633.96,45183.16
sales411,18-02-2021,r013,G4,1,108.08,38,101.08,40,99.08,7912.32
sales412,19-02-2021,r017,UA,26,1678.48,22,1671.48,22,1669.48,117141.6
sales412,19-02-2021,r003,WN,1,590.16,45,583.16,19,581.16,37874.4
sales412,19-02-2021,r001,AA,8,932,20,925,128,923,144100
sales412,19-02-2021,r013,UA,7,108.08,20,101.08,100,99.08,12686.16
sales413,20-02-2021,r009,UA,16,242,43,235,8,233,15841
sales413,20-02-2021,r017,WN,1,1678.48,7,1671.48,41,1669.48,81827.52
sales413,20-02-2021,r007,WN,1,58.8,13,51.8,29,49.8,2176.4
sales413,20-02-2021,r013,WN,1,108.08,28,101.08,13,99.08,4226.36
sales414,21-02-2021,r005,WN,1,162.8,43,155.8,36,153.8,12399
sales414,21-02-2021,r015,UA,16,1589.68,31,1582.68,25,1580.68,114014.96
sales414,21-02-2021,r017,WN,1,1678.48,23,1671.48,37,1669.48,101893.28
sales414,21-02-2021,r006,G4,1,677.04,35,670.04,46,668.04,54858.28
sales415,22-02-2021,r015,WN,1,1589.68,18,1582.68,44,1580.68,99627.84
sales415,22-02-2021,r008,AA,4,124.08,38,117.08,42,115.08,9778.72
sales415,22-02-2021,r022,WN,1,642.96,4,635.96,39,633.96,27911.24
sales415,22-02-2021,r021,AA,5,631.28,30,624.28,44,622.28,49265.12
sales416,23-02-2021,r013,G4,1,108.08,14,101.08,16,99.08,3108.48
sales416,23-02-2021,r009,UA,8,242,40,235,15,233,14831
sales416,23-02-2021,r013,UA,7,108.08,20,101.08,100,99.08,12686.16
sales416,23-02-2021,r017,WN,1,1678.48,11,1671.48,27,1669.48,65140.72
sales417,24-02-2021,r015,G4,8,1589.68,20,1582.68,128,1580.68,246698.08
sales417,24-02-2021,r011,UA,7,176.4,9,169.4,15,167.4,5270.4
sales417,24-02-2021,r010,AA,3,613.52,40,606.52,45,604.52,53304.76
sales417,24-02-2021,r001,UA,18,631.28,5,624.28,40,622.28,39375.64
sales418,25-02-2021,r002,UA,17,187.44,13,180.44,13,178.44,7851.92
sales418,25-02-2021,r020,G4,1,368.56,13,361.56,24,359.56,13698.28
sales418,25-02-2021,r018,AA,2,469.52,21,462.52,36,460.52,27230.68
sales418,25-02-2021,r013,UA,9,108.08,28,101.08,15,99.08,5289.16
sales419,26-02-2021,r012,WN,1,780.24,24,773.24,40,771.24,50187.6
sales419,26-02-2021,r015,AA,7,1589.68,42,1582.68,36,1580.68,134504.8
sales419,26-02-2021,r023,UA,19,162.8,21,155.8,27,153.8,10517.6
sales419,26-02-2021,r024,AA,4,677.04,30,670.04,34,668.04,45522.72
sales420,27-02-2021,r005,AA,3,1534,38,1527,11,1525,79403
sales420,27-02-2021,r006,WN,1,1534,39,1527,23,1525,96162
sales420,27-02-2021,r008,G4,1,124.08,33,117.08,13,115.08,5483.76
sales420,27-02-2021,r007,UA,19,58.8,10,51.8,38,49.8,3527.6
sales421,28-02-2021,r018,WN,1,469.52,15,462.52,41,460.52,26288.64
sales421,28-02-2021,r020,WN,1,368.56,5,361.56,31,359.56,13322.72
sales421,28-02-2021,r014,G4,1,302.32,19,295.32,30,293.32,14713
sales421,28-02-2021,r021,WN,1,900.72,36,893.72,21,891.72,51800.76
sales422,01-03-2021,r016,UA,2,1906.16,38,1899.16,32,1897.16,136689.52
sales422,01-03-2021,r008,AA,6,124.08,26,117.08,31,115.08,7356.04
sales422,01-03-2021,r012,WN,1,780.24,3,773.24,8,771.24,9269.88
sales422,01-03-2021,r008,WN,1,124.08,2,117.08,37,115.08,4616.2
sales423,02-03-2021,r009,WN,1,242,48,235,33,233,19211
sales423,02-03-2021,r007,WN,1,58.8,9,51.8,43,49.8,2666.4
sales423,02-03-2021,r001,AA,1,932,34,925,7,923,38843
sales423,02-03-2021,r009,WN,1,242,24,235,9,233,7979
sales424,03-03-2021,r003,WN,1,590.16,45,583.16,19,581.16,37874.4
sales424,03-03-2021,r010,UA,7,613.52,19,606.52,127,604.52,92592.56
sales424,03-03-2021,r011,G4,1,176.4,24,169.4,26,167.4,8594.4
sales424,03-03-2021,r004,WN,1,932,16,925,32,923,45268
sales425,04-03-2021,r021,UA,24,590.16,28,583.16,44,581.16,56063.36
sales425,04-03-2021,r014,G4,1,302.32,45,295.32,6,293.32,15351.64
sales425,04-03-2021,r019,WN,2,1007.6,10,1000.6,35,998.6,46972.2
sales425,04-03-2021,r004,AA,6,1687.92,7,1680.92,21,1678.92,57151.28
sales426,05-03-2021,r017,WN,1,1678.48,7,1671.48,41,1669.48,81827.52
sales426,05-03-2021,r014,G4,1,302.32,27,295.32,7,293.32,10329.2
sales426,05-03-2021,r024,AA,6,677.04,39,670.04,13,668.04,38878.32
sales426,05-03-2021,r008,AA,4,124.08,44,117.08,28,115.08,8870.08
sales427,06-03-2021,r019,AA,1,368.56,46,361.56,40,359.56,31382.72
sales427,06-03-2021,r020,WN,1,368.56,5,361.56,31,359.56,13322.72
sales427,06-03-2021,r015,AA,7,1589.68,42,1582.68,36,1580.68,134504.8
sales427,06-03-2021,r009,WN,1,242,3,235,19,233,5374
sales428,07-03-2021,r023,UA,19,162.8,21,155.8,27,153.8,10517.6
sales428,07-03-2021,r019,WN,2,1007.6,10,1000.6,35,998.6,46972.2
sales428,07-03-2021,r006,AA,4,677.04,24,670.04,28,668.04,37494.24
sales428,07-03-2021,r003,WN,1,590.16,12,583.16,17,581.16,17467.8
sales429,08-03-2021,r022,WN,1,642.96,4,635.96,39,633.96,27911.24
sales429,08-03-2021,r011,WN,1,176.4,20,169.4,25,167.4,7749.4
sales429,08-03-2021,r023,G4,1,590.16,36,583.16,38,581.16,43668
sales429,08-03-2021,r005,WN,7,162.8,19,155.8,125,153.8,23324.8
sales430,09-03-2021,r003,G4,1,631.28,16,624.28,18,622.28,21820.8
sales430,09-03-2021,r007,UA,2,58.8,47,51.8,41,49.8,4594
sales430,09-03-2021,r007,AA,3,58.8,7,51.8,11,49.8,1086.8
sales430,09-03-2021,r024,UA,3,1534,22,1527,16,1525,62596
sales431,10-03-2021,r005,UA,5,1534,47,1527,24,1525,116039
sales431,10-03-2021,r020,WN,2,368.56,20,361.56,34,359.56,20193.36
sales431,10-03-2021,r009,WN,1,242,47,235,8,233,13151
sales431,10-03-2021,r017,UA,6,1678.48,21,1671.48,15,1669.48,70214.16
sales432,11-03-2021,r005,WN,1,162.8,29,155.8,24,153.8,8372.2
sales432,11-03-2021,r021,WN,1,900.72,35,893.72,28,891.72,57149.08
sales432,11-03-2021,r005,UA,22,1534,9,1527,44,1525,114591
sales432,11-03-2021,r007,WN,1,58.8,13,51.8,29,49.8,2176.4
sales433,12-03-2021,r007,G4,1,58.8,5,51.8,9,49.8,766
sales433,12-03-2021,r013,WN,1,108.08,27,101.08,20,99.08,4818.84
sales433,12-03-2021,r003,UA,23,162.8,25,155.8,31,153.8,12407.2
sales433,12-03-2021,r005,WN,1,162.8,26,155.8,31,153.8,8981.4
sales434,13-03-2021,r006,WN,1,1534,42,1527,16,1525,90068
sales434,13-03-2021,r023,WN,1,590.16,32,583.16,37,581.16,40754.2
sales434,13-03-2021,r001,AA,1,932,13,925,17,923,28648
sales434,13-03-2021,r017,AA,7,1678.48,50,1671.48,23,1669.48,133721.4
sales435,14-03-2021,r002,WN,1,900.72,26,893.72,42,891.72,61589.68
sales435,14-03-2021,r022,G4,1,642.96,32,635.96,24,633.96,36208.72
sales435,14-03-2021,r014,G4,1,302.32,24,295.32,16,293.32,12083.12
sales435,14-03-2021,r017,UA,1,1678.48,3,1671.48,9,1669.48,21718.24
sales436,15-03-2021,r017,AA,5,1678.48,32,1671.48,26,1669.48,105286.24
sales436,15-03-2021,r014,WN,1,302.32,20,295.32,15,293.32,10608.52
sales436,15-03-2021,r016,WN,1,1906.16,34,1899.16,29,1897.16,121495.24
sales436,15-03-2021,r005,UA,4,1534,36,1527,11,1525,77883
sales437,16-03-2021,r008,G4,5,124.08,36,117.08,6,115.08,5525.76
sales437,16-03-2021,r010,WN,1,613.52,7,606.52,33,604.52,24808.32
sales437,16-03-2021,r004,G4,1,187.44,21,180.44,32,178.44,9686.76
sales437,16-03-2021,r008,WN,1,124.08,26,117.08,21,115.08,5584.84
sales438,17-03-2021,r019,WN,1,1007.6,31,1000.6,26,998.6,57989.8
sales438,17-03-2021,r009,UA,17,242,19,235,25,233,14404
