Class,edge_purchases,ep,ep2,id,n_purchases,solo_purchases
1,3841,0.3615359042553192,0.8087431693989071,67994066,6016,2175
1,674,0.26258205689277897,0.5852036575228595,804720,914,240
1,714,0.3828867761452031,0.8247354497354498,70808283,1157,443
2,313,0.6443181818181818,0.9732888146911519,77319550,880,567
1,4481,0.27468436387180317,0.5966829268292683,62816425,6178,1697
0,132,0.21428571428571427,0.3646788990825688,67556216,168,36
1,98,0.4895833333333333,0.9504950495049505,70474656,192,94
2,3321,0.7787622410232496,0.99159891598916,69995296,15011,11690
1,7705,0.2022157796645268,0.5117567769956567,70691215,9658,1953
1,340,0.2608695652173913,0.5843793584379359,73514056,460,120
2,178,0.5669099756690997,0.9272727272727272,69972476,411,233
1,1775,0.18949771689497716,0.5792300805729633,63981995,2190,415
1,4146,0.184821077467558,0.552319842053307,63982002,5086,940
2,122,0.5196850393700787,0.8660287081339713,80045602,254,132
2,294,0.5905292479108635,0.9142857142857143,69732194,718,424
2,1257,0.6069418386491557,0.9306599832915622,69514200,3198,1941
1,3643,0.36994119681771015,0.7586007516623302,70720496,5782,2139
1,1337,0.386697247706422,0.8835117773019272,64400595,2180,843
1,100,0.453551912568306,0.8731707317073171,69944693,183,83
1,2842,0.3066601610148817,0.5929432013769363,70255325,4099,1257
2,333,0.6879100281162137,0.9069069069069069,70573804,1067,734
2,280,0.5971223021582733,0.9555555555555556,80124942,695,415
2,979,0.5390772128060264,0.9408376963350785,69706315,2124,1145
1,959,0.26287471176018445,0.5915145535273804,65312541,1301,342
1,962,0.2777777777777778,0.6180400890868597,68236266,1332,370
0,30286,0.23927459057570583,0.4948943243885063,80128891,39812,9526
0,1436,0.18640226628895185,0.2968949383241174,67291721,1765,329
0,3875,0.18711978183343822,0.3152741514360313,67556454,4767,892
0,1366,0.12379730596536241,0.12782294489611562,67963532,1559,193
2,147,0.5893854748603352,0.9811320754716981,56014581,358,211
0,182,0.23529411764705882,0.41739130434782606,69489266,238,56
0,2941,0.2221634488230627,0.37051282051282053,70641123,3781,840
2,732,0.6087653661143774,0.9882445141065831,70277452,1871,1139
1,5293,0.42304338347503817,0.9183250414593698,80110730,9174,3881
0,1625,0.07142857142857142,0.24258355238452872,66389351,1750,125
0,367,0.10922330097087378,0.4242709313264346,80128649,412,45
1,585,0.275092936802974,0.5956964892412231,80181373,807,222
0,675,0.20118343195266272,0.35266821345707655,80181387,845,170
0,820,0.10869565217391304,0.1353811149032992,80181392,920,100
0,1455,0.1297846889952153,0.1702002355712603,68478256,1672,217
1,5457,0.3402248821182445,0.76775956284153,68545764,8271,2814
1,1949,0.35909240381453467,0.8335771762984638,80125510,3041,1092
1,629,0.3722554890219561,0.8809746954076851,67557140,1002,373
0,3693,0.15083927339618303,0.20290205562273278,70871045,4349,656
1,1138,0.2751592356687898,0.5750463248919085,80111143,1570,432
0,9329,0.20428181508017743,0.3753063725490196,65291660,11724,2395
0,11233,0.15674498911493132,0.23472124206069162,65291940,13321,2088
1,1196,0.3325892857142857,0.7579445571331981,65808365,1792,596
0,4217,0.07804984696108438,0.06529209621993128,68539751,4574,357
0,941,0.11142587346553352,0.16644113667117727,70617232,1059,118
0,1814,0.012520413718018509,0.002936241610738255,70617386,1837,23
0,1358,0.058905058905058906,0.03544575725026853,70642586,1443,85
1,6969,0.35734046477314646,0.809135143619526,74130945,10844,3875
1,2951,0.3433466844681798,0.7890961262553802,81965579,4494,1543
0,759,0.23487903225806453,0.4651307596513076,70525420,992,233
0,3814,0.22274302017525982,0.4636324041811847,76032600,4907,1093
1,8973,0.4065083669554865,0.880939524838013,79515296,15119,6146
0,4296,0.23162225004471473,0.4746611053180396,80114104,5591,1295
0,2146,0.14365522745411013,0.2304270462633452,80116526,2506,360
0,2587,0.23143196672608438,0.4918300653594771,80117897,3366,779
0,1833,0.22788542544229148,0.4636042402826855,80117907,2374,541
0,2647,0.17487531172069826,0.2857142857142857,80119301,3208,561
0,1190,0.0916030534351145,0.10267034990791897,82036708,1310,120
0,2350,0.09823484267075978,0.23034154090548054,62413680,2606,256
0,1166,0.040329218106995884,0.051354401805869074,62413925,1215,49
1,608,0.3059360730593607,0.6044499381953028,62437634,876,268
1,461,0.3220588235294118,0.6048632218844985,63998256,680,219
1,386,0.2675521821631879,0.6859956236323851,70062636,527,141
1,4464,0.277436063450955,0.5716528369589594,74353174,6178,1714
0,167,0.01764705882352941,0.014336917562724014,68743570,170,3
0,750,0.02216427640156454,0.02040816326530612,68743584,767,17
0,1240,0.08621960206337509,0.08134805345729228,68743640,1357,117
1,1824,0.2674698795180723,0.5957142857142858,69586482,2490,666
1,2799,0.310930576070901,0.6588805641251653,69705160,4062,1263
1,449,0.4401496259351621,0.9100467289719626,80159812,802,353
0,973,0.2240829346092504,0.4505844845908608,82095521,1254,281
1,1667,0.26499118165784835,0.5475578406169666,71571675,2268,601
1,301,0.46536412078152756,0.9201807228915663,63716961,563,262
1,2735,0.3293281020107896,0.7543453070683661,66765223,4078,1343
1,1065,0.28714859437751006,0.6145905024088094,80111164,1494,429
0,634,0.09298998569384835,0.1617873651771957,71762285,699,65
0,2586,0.17930815614090764,0.31931993817619786,66404674,3151,565
1,2138,0.35172832019405703,0.8167994207096307,80108973,3298,1160
1,887,0.2800324675324675,0.6722257857601026,73816183,1232,345
0,8873,0.19570340826686006,0.38232899022801303,73818514,11032,2159
1,520,0.2737430167597765,0.5659068384539148,81980717,716,196
1,741,0.49385245901639346,0.9407051282051282,80096030,1464,723
0,464,0.16994633273703041,0.2849344978165939,70871066,559,95
0,528,0.22238586156111928,0.4070294784580499,67435956,679,151
0,2640,0.04933381346777098,0.026717557251908396,69167693,2777,137
1,1050,0.26367461430575034,0.596100278551532,69739355,1426,376
0,104,0.2,0.42700729927007297,80124520,130,26
1,2388,0.23091787439613526,0.502165944685105,79793504,3105,717
1,581,0.45394736842105265,0.9052901023890785,66364816,1064,483
0,2868,0.06243870545930043,0.11602209944751381,69575324,3059,191
1,842,0.254207263064659,0.662847790507365,70925421,1129,287
2,100,0.5391705069124424,0.9827586206896551,67993765,217,117
1,599,0.21801566579634465,0.5190697674418605,68537455,766,167
1,9517,0.24161287752012112,0.5229369554074833,80130309,12549,3032
0,737,0.14600231749710313,0.17486818980667837,67556825,863,126
0,2810,0.05195681511470985,0.015838926174496646,68539023,2964,154
0,1308,0.22465915826911678,0.489974293059126,68540395,1687,379
0,1078,0.08952702702702703,0.07482250136537412,70206906,1184,106
1,368,0.33574007220216606,0.7743300423131171,62461483,554,186
1,2222,0.36020731356176217,0.8111988513998565,80180319,3473,1251
1,973,0.3143058491895701,0.7734333154793787,68235965,1419,446
1,1900,0.4346920559357334,0.9176555195972672,80126583,3361,1461
1,607,0.4712543554006969,0.9159159159159159,65406495,1148,541
2,1609,0.5363112391930835,0.9698294709226061,82023513,3470,1861
0,2488,0.06641651031894934,0.10921766072811774,64165360,2665,177
1,2451,0.259963768115942,0.5963274198568316,80125466,3312,861
1,624,0.298876404494382,0.5758793969849246,69108676,890,266
2,311,0.5544412607449857,0.9796215429403202,70612500,698,387
1,510,0.3253968253968254,0.6865671641791045,73049340,756,246
1,3427,0.36619197336785647,0.779980420949584,80123757,5407,1980
1,2169,0.28978388998035365,0.5651286239281339,82020726,3054,885
1,3091,0.3592454394693201,0.764412997903564,81879159,4824,1733
0,1642,0.08777777777777777,0.09284818067754078,70617211,1800,158
1,302,0.396,0.8617021276595744,80180130,500,198
1,5384,0.37431725740848343,0.8372650202727607,69739110,8605,3221
1,159,0.3510204081632653,0.8292682926829268,67942406,245,86
0,502,0.2119309262166405,0.4140625,68533003,637,135
0,1556,0.12387387387387387,0.11389715257118573,68543986,1776,220
1,1479,0.2612387612387612,0.5449763282482903,80111332,2002,523
1,456,0.37103448275862067,0.8389830508474576,67922666,725,269
1,2566,0.38962892483349193,0.8613728129205922,69020560,4204,1638
1,1465,0.2808051055473736,0.6311576354679803,82008919,2037,572
0,5746,0.16965317919075146,0.35599078341013823,69638765,6920,1174
1,342,0.2597402597402597,0.5963302752293578,80111955,462,120
1,698,0.3537037037037037,0.8338607594936709,80111962,1080,382
1,238,0.25157232704402516,0.5445859872611465,80045630,318,80
1,1549,0.2920475319926874,0.6486895161290323,80110744,2188,639
0,4887,0.22796208530805687,0.4724537507623501,80125469,6330,1443
0,4332,0.20014771048744462,0.34865725989986346,68532933,5416,1084
0,1328,0.22202694786174576,0.46941549614861805,68543692,1707,379
1,11,0.47619047619047616,0.9230769230769231,81989170,21,10
1,4916,0.38023197175995965,0.8352309344790548,67641322,7932,3016
1,4726,0.32639680729760545,0.7150770712909441,69551160,7016,2290
2,313,0.5430656934306569,0.9666666666666667,70934185,685,372
0,830,0.1590678824721378,0.27913669064748203,73524745,987,157
0,944,0.17984361424847958,0.34203516249334043,69239814,1151,207
0,786,0.19467213114754098,0.4112676056338028,69240101,976,190
0,995,0.22688422688422688,0.45875542691751087,80108665,1287,292
1,164,0.3543307086614173,0.8735362997658079,69180300,254,90
1,280,0.2802056555269923,0.5790349417637272,80180151,389,109
1,5680,0.3132632088018377,0.6709183673469388,69705216,8271,2591
0,2444,0.0808574652124859,0.09157688540646425,69705300,2659,215
0,9503,0.10543161065612351,0.10585000763708569,70609322,10623,1120
0,963,0.21770917952883834,0.43724696356275305,80097626,1231,268
0,492,0.2202852614896989,0.35917312661498707,80132867,631,139
0,1227,0.18741721854304635,0.36332651670074984,67336703,1510,283
0,1548,0.185691741188848,0.3775454045129334,68171572,1901,353
1,415,0.25225225225225223,0.5617647058823529,68791114,555,140
0,2441,0.22261146496815287,0.38961474036850924,70653856,3140,699
1,2603,0.2704596412556054,0.586552217453505,67553353,3568,965
0,522,0.17795275590551182,0.3125512715340443,79520161,635,113
1,743,0.2842003853564547,0.6815988973121985,80121101,1038,295
1,790,0.2609915809167446,0.6204081632653061,80121112,1069,279
1,162,0.3360655737704918,0.8429752066115702,80133423,244,82
1,1228,0.3234159779614325,0.6264501160092807,68577705,1815,587
1,3919,0.41524917934944794,0.9235393123346959,67552611,6702,2783
1,891,0.28203062046736505,0.6026686434395849,69176583,1241,350
1,2869,0.4195832490390451,0.894120776802341,80126582,4943,2074
1,2807,0.45057741240947347,0.9252659574468085,82152821,5109,2302
0,520,0.1390728476821192,0.1952941176470588,63100534,604,84
1,25,0.40476190476190477,0.8552631578947368,67381020,42,17
0,58,0.17142857142857143,0.3359375,69622126,70,12
1,25,0.2647058823529412,0.6666666666666666,80154138,34,9
0,188,0.0,0.0,63141302,188,0
0,781,0.10946408209806158,0.1440536013400335,68743591,877,96
0,1904,0.07527926177756192,0.07016823963890029,68743661,2059,155
1,934,0.25990491283676703,0.5661157024793388,73914386,1262,328
0,740,0.0897908979089791,0.1609907120743034,66964296,813,73
1,3704,0.4655893810416967,0.9112452492734183,79154516,6931,3227
1,1092,0.2661290322580645,0.6323768272874932,80117914,1488,396
2,1285,0.5502275113755688,0.9670781893004116,80126952,2857,1572
1,267,0.2562674094707521,0.6529080675422139,68534312,359,92
1,16026,0.4028171113429721,0.8935197879535691,69579454,26836,10810
1,773,0.4498220640569395,0.9444032616753151,68531176,1405,632
0,2423,0.17864406779661016,0.33663366336633666,73816050,2950,527
1,1250,0.30128563443264395,0.6897009966777409,67145673,1789,539
0,275,0.23184357541899442,0.3460764587525151,70489643,358,83
1,624,0.4227567067530065,0.8789420142421159,57013642,1081,457
1,826,0.3047138047138047,0.546875,71752940,1188,362
1,4693,0.32793928111127024,0.6948365886675691,80125824,6983,2290
1,1151,0.3825107296137339,0.8386092371562014,68441303,1864,713
1,2658,0.284329563812601,0.6562417174662073,73703826,3714,1056
1,508,0.45435016111707843,0.9148717948717948,82152431,931,423
1,1328,0.36792003807710616,0.8108108108108109,66509415,2101,773
1,1198,0.3047011027278003,0.6160849772382397,66509436,1723,525
0,2494,0.06870799103808813,0.052571860816944024,70641193,2678,184
0,2481,0.07700892857142858,0.0671491757137113,70641501,2688,207
0,2684,0.17415384615384616,0.24934725848563968,70644973,3250,566
0,1238,0.26045400238948624,0.49744245524296676,81956101,1674,436
1,3167,0.39825194755842674,0.8397417082477253,78705284,5263,2096
1,6318,0.4601384260446039,0.930322408739675,65197174,11703,5385
1,1366,0.292594510616261,0.6613508442776735,64410311,1931,565
1,1076,0.255363321799308,0.565,66930801,1445,369
1,1056,0.23367198838896952,0.5010460251046025,66931872,1378,322
1,2003,0.27110625909752545,0.6523168908819134,69625192,2748,745
0,1017,0.10475352112676056,0.11081441922563418,68534452,1136,119
0,1074,0.12039312039312039,0.17814207650273223,68553590,1221,147
1,696,0.34277620396600567,0.7570356472795498,70110320,1059,363
0,1839,0.0954254795868175,0.1053911633563032,70615230,2033,194
1,413,0.2792321116928447,0.7004773269689738,80121269,573,160
0,3279,0.19985358711566617,0.36248654467169,80181298,4098,819
0,4736,0.1200297287253809,0.14790807307012374,69227466,5382,646
1,657,0.35525024533856725,0.7822765469824293,80117933,1019,362
1,1155,0.4169611307420495,0.8813953488372093,66106621,1981,826
1,940,0.40012763241863436,0.9289940828402367,67558134,1567,627
0,2416,0.19787516600265603,0.37422934648581996,80119299,3012,596
0,235,0.09615384615384616,0.4332425068119891,62834821,260,25
0,163,0.12365591397849462,0.43781094527363185,64240736,186,23
0,558,0.03626943005181347,0.12634920634920635,64984661,579,21
1,635,0.24224343675417662,0.5583468395461912,69198444,838,203
1,5645,0.27923901940755874,0.6127852290541718,70252273,7832,2187
0,1246,0.16150740242261102,0.3074558032282859,70252280,1486,240
0,11984,0.13603921851344533,0.17230113636363636,65291961,13871,1887
0,1517,0.1316542644533486,0.24419155998103367,81965606,1747,230
0,729,0.21359223300970873,0.45410628019323673,68543825,927,198
1,1633,0.27000447027268665,0.5254957507082153,81956112,2237,604
1,340,0.3738489871086556,0.8615611192930781,80109351,543,203
2,79,0.616504854368932,0.9875,82059493,206,127
2,155,0.6095717884130982,0.9853372434017595,61827290,397,242
0,505,0.14839797639123103,0.46331738437001596,69660024,593,88
1,1820,0.3296500920810313,0.8187113214415727,65463965,2715,895
1,3507,0.34177927927927926,0.8099253192001927,76958301,5328,1821
1,228,0.3522727272727273,0.8190709046454768,63051016,352,124
1,408,0.28169014084507044,0.6486880466472303,63051023,568,160
1,1321,0.27377680043980207,0.6615678776290631,80110562,1819,498
1,10135,0.36201687020017626,0.7992880613362541,67641294,15886,5751
0,12039,0.10643509240703629,0.1123956326268465,67706751,13473,1434
1,15341,0.27434842249657065,0.5838788870703764,64135113,21141,5800
1,4539,0.2666020358700921,0.5541950113378685,66906994,6189,1650
2,543,0.514745308310992,0.9292389853137517,70198191,1119,576
1,4738,0.21711830799735624,0.5020860077021823,61743101,6052,1314
0,959,0.06072477962781587,0.2310396785534907,62835262,1021,62
0,656,0.06685633001422475,0.30514705882352944,62837334,703,47
0,1495,0.20563230605738575,0.4766977363515313,80003413,1882,387
1,1199,0.3225988700564972,0.7294716740929345,80109120,1770,571
1,5836,0.2507382205674669,0.5467775467775468,73818080,7789,1953
1,527,0.33375474083438683,0.7910750507099391,67552464,791,264
1,1582,0.2523629489603025,0.5074786324786325,66808952,2116,534
0,278,0.09446254071661238,0.1505922165820643,70643174,307,29
0,2384,0.14613180515759314,0.18660287081339713,67554431,2792,408
1,2465,0.2794504530838936,0.6381431767337807,67168612,3421,956
0,2748,0.13666352497643733,0.2538614848031888,70841540,3183,435
1,1692,0.21666666666666667,0.5104498760184201,80180137,2160,468
0,6771,0.17123623011015912,0.27047781569965873,68645150,8170,1399
0,1732,0.22122302158273383,0.4071533561979422,64135155,2224,492
1,343,0.34790874524714827,0.7163120567375887,79787015,526,183
1,2451,0.35432033719704953,0.7455765710799268,80123779,3796,1345
1,1221,0.2986789201608271,0.601145038167939,81967949,1741,520
1,467,0.30402384500745155,0.7789598108747045,67556916,671,204
1,3347,0.2582003546099291,0.5680442221637273,68534095,4512,1165
1,649,0.36744639376218324,0.8620689655172413,65267076,1026,377
0,10167,0.09994688385269122,0.09771309771309772,67706730,11296,1129
2,720,0.5628415300546448,0.9668989547038328,82041317,1647,927
1,2024,0.2461824953445065,0.5113088616981831,67557280,2685,661
1,719,0.2781124497991968,0.6666666666666666,70215894,996,277
0,10269,0.14303596762079612,0.25248458925651024,61585524,11983,1714
0,3848,0.19497907949790794,0.43451195219123506,62507606,4780,932
0,1822,0.08257804632426989,0.11639549436795996,68312146,1986,164
1,881,0.38477653631284914,0.8876163206871869,68532506,1432,551
1,580,0.49122807017543857,0.9393939393939394,70317975,1140,560
1,938,0.26947040498442365,0.6422668240850059,68532905,1284,346
1,1040,0.3820558526440879,0.8779840848806366,69585950,1683,643
0,1898,0.13922902494331066,0.2053182214472537,74886245,2205,307
0,3486,0.07680084745762712,0.14852752880921896,60029095,3776,290
1,4030,0.269133115705477,0.6263711151736746,62507571,5514,1484
1,144,0.26153846153846155,0.6046511627906976,63051646,195,51
1,100,0.43820224719101125,0.9037800687285223,73131191,178,78
0,410,0.20233463035019456,0.49282296650717705,60592224,514,104
0,2951,0.13256907701352147,0.26961445133459155,69575093,3402,451
