CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,ChurnProbability,ChurnPredicted,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Tenure_12-24,TenureGroup_Tenure_24-48,TenureGroup_Tenure_48-60,TenureGroup_Tenure_gt_60,Subset_Train,Tenure,MonthlyCharges,TotalCharges
5174-RNGBH,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9553480697690663,0.04827891163801404,-0.7347434344416748
5751-USDBL,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.5505725085846166,0.5395415988794834,0.6874930162178823
7876-DNYAP,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.4866853005342033,-1.498782228861393,-0.37479742467093186
0142-GVYSN,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.2634386148498065,-1.4821292564125295,-0.7829331684788406
9522-ZSINC,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,-1.4937863371267337,-0.8964413755041686
8823-RLPWL,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.5270628650970812,2.5477578361905615
4583-PARNH,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.6704441765670182,0.8909193175505004,-0.3293412345590216
2640-PMGFL,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.22273805867808538,0.4895826815328933,-0.04694851131286664
2954-PIBKO,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.4866853005342033,-0.02166357264721192,0.8672676187215821
2233-FAGXV,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.118150294455951,-1.3489054768216227,-0.9500320632646215
6479-OAUSD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,-0.3041391710215277,-1.4954516343716202,-0.7831315708605124
9108-EJFJP,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-0.3747065885631156,-0.9847304353481069
2877-VDUER,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.10286639069568387,-0.7960267915193587,-0.3983191292535742
1297-VQDRP,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.445984744362482,1.4104920579550377,2.2453705618137074
6168-WFVVF,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,0.18316798847380722,-0.9045097390254873
3727-OWVYD,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.10286639069568387,-0.11991611009550589,-0.11720499913374847
1403-GYAFU,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,-1.4904557426369613,-0.40861400839143164
2791-SFVEW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.9553480697690663,-1.4871251481471885,-0.9033413694445313
8168-UQWWF,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8739469574256239,1.1007467704061786,-0.5209758905448783
2817-LVCPP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.7133747332715012,-1.5121046068204835,-0.5568867216274689
1755-FZQEC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.26566861538256853,-1.4954516343716202,-0.6595268870789986
8544-JNBOX,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.6087869690493668,-1.4654762839636661,-0.3376520898801613
1591-MQJTP,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.7540752894432224,0.9608618018357268,1.1252127596039594
7839-QRKXN,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.485459850902302,-0.9994342563008928
4522-XRWWI,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.387770283897732,0.5212233291857338,0.4800743485345825
4732-RRJZC,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.0367491821125085,-1.4837945536574157,-0.9446972436685585
1307-TVUFB,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.387770283897732,0.4845867897982341,0.46605391356311054
9544-PYPSJ,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1.201781407332155,1.042461366835157,1.6455560726017926
6559-RAKOZ,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.6726741770997801,1.1040773648959517,1.1599331763965195
5133-VRSAB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.9960486259407874,-1.1807104550881025,-0.9129087731829257
6173-ITPWD,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.5912730647563378,0.617810569389141,0.7838945290012886
9787-XVQIU,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,0.3496977129624409,-0.9751409869006379
5204-QZXPU,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5483425080518547,-0.8376592226415172,-0.6850105707692841
5862-BRIXZ,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5505725085846166,-0.13490378529948302,0.2673429059642941
7138-GIRSH,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.7133747332715012,0.15652323255562592,0.4987241724117289
4950-BDEUX,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.10286639069568387,-0.5195874488682267,-0.2580927348297809
4374-YMUSQ,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.06216583452396272,1.7135761565243508,0.7107281395825543
7639-LIAYI,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7947758456149435,0.49790916775732497,0.8512631599333925
0599-XNYDO,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5076419518801335,0.16651501602494387,-0.32920896630457375
2716-GFZOR,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.42847084006945313,0.7094019178578895,0.5575615009319466
1897-OKVMW,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.2831825196755975,0.8592786698976599,1.556539537358391
3779-OSWCF,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5680864128776455,0.9458741266317496,1.8601833601524997
4726-DLWQN,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.7133747332715012,0.18483328571869348,0.5147727206180678
4782-OSFXZ,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5680864128776455,0.596161705205619,1.5626018323539173
7067-KSAZT,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.3238830758473186,1.3805167075470834,2.069012889216577
5515-IDEJJ,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.4954516343716202,-0.9995665245553405
0902-RFHOF,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.22496805921084734,-1.4887904453920748,-0.6864434768591358
0270-THENM,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,0.1681803132698301,1.2412561081728715
2761-OCIAX,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.32971414602380505,-0.9354164211481344
6227-HWPWX,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.7111447327387392,0.13987026010676257,-0.5697387870179847
6621-NRZAK,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.2424819635038762,-1.4921210398818474,-0.4751890297968483
8868-GAGIO,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.5098719524128954,0.6577777032664132,0.6291186265882321
2465-BLLEU,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.500447526106279,-0.9996326586825645
7207-RMRDB,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.3238830758473186,1.3555372488737885,2.0715921201783094
5753-QQWPW,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.18203750250636422,-0.16321383846255078,-0.2787927166508691
2682-KEVRP,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,-0.4262408395366912,-1.4904557426369613,-0.8244874450845394
6196-HBOBZ,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1.3238830758473186,1.1507056877527688,1.7902575429677379
6712-OAWRH,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.2634386148498065,0.8809275340811824,0.02855461726777976
1589-AGTLK,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-0.6478153367244747,-0.9459537920858129
7401-RUBNK,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5890430642235758,0.3330447405135775,-0.3743124410712898
2690-DVRVK,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-1.118150294455951,-1.4738027701880978,-0.9644933924175864
7181-BQYBV,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,1.253954116935722,-0.9631707098731078
7395-IGJOS,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.629743620395297,0.5561945713283467,-0.4223037727267838
0956-SYCWG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,-1.5037781205960519,-0.9004094231376041
8111-SLLHI,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.26566861538256853,1.3605331406084475,0.8808030700934119
9330-VOFSZ,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1.1203802949887127,1.53205875683174,1.9195056722723598
7055-VKGDA,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.8761769579583859,1.3522066543840159,1.4798019050695645
1174-FGIFN,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.18203750250636422,0.8542827781630011,0.09797340614382509
7601-DHFWZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.631973620928059,-1.3588972602909406,-0.48674045735196036
0096-FCPUF,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,-0.10063639016292192,-0.010006491933007748,-0.17573370172692107
4462-CYWMH,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.201781407332155,0.8326339139794786,1.473695520655889
3027-YNWZU,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.2831825196755975,-1.3255913153932137,-0.30961121993721763
8063-GBATB,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.22273805867808538,0.681091864694822,9.489785241778273e-05
2740-JFBOK,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.9146475135973451,-1.3588972602909406,-0.908455741949848
8883-ANODQ,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.445984744362482,0.6527818115317545,1.5253683187268483
4397-FRLTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.4871251481471885,-0.971084760430904
1113-IUJYX,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.7518452889104604,1.3705249240777655,-0.41361815735137514
6598-KELSS,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.7133747332715012,-0.7244190099892464,-0.03482392132181393
7219-TLZHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.4638109867187796,-0.980608074751149
1919-RTPQD,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,-0.6677989036631108,-0.8612359751119665
1422-DGUBX,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.019235277819479597,0.4812561953084616,0.14642767668988665
2680-XKKNJ,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.9960486259407874,-0.2198339447886861,-0.8014507241015393
1494-EJZDW,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.9146475135973451,-1.4871251481471885,-0.9109908834934317
8727-XDPUD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.1842675030391262,-0.9658871104977652,-0.4277267711591456
2208-UGTGR,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.9575780703018282,1.1257262290794738,1.452312152853487
3452-GWUIN,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5483425080518547,1.0041595302027715,-0.23225633579430136
5889-JTMUL,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.7133747332715012,1.0074901246925438,1.147059066296929
0722-TROQR,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.3363753350033505,-0.8664826158717311
3165-HDOEW,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-0.6311623642756113,-0.9881253205456018
6461-PPAXN,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.10286639069568387,-0.328078265706298,-0.16358706702679376
5696-EXCYS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.629743620395297,-1.510439309575597,-0.8456283210871205
7351-MHQVU,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.0774497382842296,-0.4613020452972049,-0.8727212685398547
4806-HIPDW,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,0.1382049628618763,-0.9779406649531175
3466-RITXD,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.2634386148498065,0.9192293707135684,0.027672828904794108
2476-YGEFM,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.14133694633464308,0.3730118743908497,-0.031649483215065666
0687-ZVTHB,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.3238830758473186,0.2547757700039199,1.0435150677733391
0723-FDLAY,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.4691713962411743,0.681091864694822,0.6247978636096025
2419-FSORS,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1.6087869690493668,1.452124489077196,2.39514231526682
4652-NNHNY,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.6704441765670182,0.30140409286073705,-0.442144010893961
4654-ULTTN,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,0.3330447405135775,1.335364971212515
8097-VBQTZ,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.8761769579583859,0.1698456105147168,0.7037840562240423
6171-ZTVYB,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.42847084006945313,0.04827891163801404,0.27349337979611893
3496-LFSZU,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,0.18982917745335268,-0.8786292505718584
4500-HKANN,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.38554028336497004,-0.16987502744209598,-0.38482776729989365
8184-WMOFI,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.201781407332155,0.21980452786130691,0.970084141845709
5981-ITEMU,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.30636917155428967,1.0757673117328836,0.6260323673177823
6110-OHIHY,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,0.4812561953084616,-0.8903570357995676
1104-FEJAM,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.18203750250636422,-0.013337086422780232,-0.21378286958975193
4304-XUMGI,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.7133747332715012,0.3447018212277822,0.6769556452802037
2359-KMGLI,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.34483972719324885,0.5145621402061883,-0.18761579991815275
7598-UAASY,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,0.3863342523499406,-0.9414125820164367
1302-UHBDD,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.5076419518801335,0.8376298057141378,-0.28154830528519925
2858-MOFSQ,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.629743620395297,-0.298102915298344,-0.5950020236175236
5619-XZZKR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.4937863371267337,-0.9782713355892372
0324-BRPCJ,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.445984744362482,1.1790157409158368,2.012512299858271
4077-CROMM,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.059935833991200754,1.3122395205067439,0.4216779141958576
5419-KLXBN,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.3041391710215277,0.8109850497959564,-0.012911480501620574
2018-PZKMU,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9553480697690663,1.275602981119244,-0.580474560337335
3088-LHEFH,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8739469574256239,0.4729297090840299,-0.5986173559057649
0811-GSDTP,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,-1.1540656991699212,-0.8398305626004897
2369-UAPKZ,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.118150294455951,1.3089089260169708,-0.7694197618160855
5174-ITUMV,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.405284188190761,1.3522066543840159,2.0732675180679827
4377-VDHYI,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.019235277819479597,0.8659398588772053,0.32485755194003313
6969-MVBAI,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9553480697690663,0.8426256974487965,-0.6482179513237077
1697-LYYYX,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1.161080851160434,-1.5220963902898015,-0.5040455539755537
0511-JTEOY,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,0.20981274439198852,-0.9769927424629079
4987-GQWPO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.629743620395297,-1.3222607209034412,-0.8395660260915941
2636-SJDOU,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.2831825196755975,0.6494512170419815,1.323571051857582
4238-HFHSN,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.161080851160434,0.5778434355118693,1.1541795073280385
6907-NZZIJ,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.14356694686740504,1.144044498773224,0.5857566838384127
6260-XLACS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.5021128233511654,-0.9564029841871928
1322-AGOQM,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.5505725085846166,-1.149069807435262,-0.39986225888879906
